lang	suite	transport	pattern	size	c_tput_ops	bind_tput_ops	tput_ratio_pct	c_lat_ms	bind_lat_ms	lat_ratio	c_status	bind_status	c_report	bind_report	pair_tag
java	multi	tcp	MULTI_DEALER_DEALER	64	1231925.200	793360.400	64.4	0.879218	0.367673	0.42	complete/clients=100	complete/clients=100	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260909_150132_c0175-java-multi.txt	c0175-java-multi
java	multi	tcp	MULTI_DEALER_DEALER	256	1052287.600	696863.400	66.2	2.035729	0.291004	0.14	complete/clients=100	complete/clients=100	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260909_150132_c0175-java-multi.txt	c0175-java-multi
java	multi	tcp	MULTI_DEALER_DEALER	1024	916520.000	637519.200	69.6	1.246463	0.603569	0.48	complete/clients=100	complete/clients=100	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260909_150132_c0175-java-multi.txt	c0175-java-multi
java	multi	tcp	MULTI_DEALER_DEALER	4096	309633.000	199005.400	64.3	614.782912	37.532897	0.06	complete/clients=100	complete/clients=100	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260909_150132_c0175-java-multi.txt	c0175-java-multi
java	multi	tcp	MULTI_DEALER_DEALER	65536	68030.600	27514.200	40.4	24.985407	4.077505	0.16	complete/clients=100	complete/clients=100	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260909_150132_c0175-java-multi.txt	c0175-java-multi
java	multi	tcp	MULTI_DEALER_DEALER	131072	34566.800	13200.200	38.2	18.043092	7.758699	0.43	complete/clients=100	complete/clients=100	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260909_150132_c0175-java-multi.txt	c0175-java-multi
java	multi	tls	MULTI_DEALER_DEALER	64	1217166.000	806679.200	66.3	2.160223	1.772112	0.82	complete/clients=100	complete/clients=100	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260909_150132_c0175-java-multi.txt	c0175-java-multi
java	multi	tls	MULTI_DEALER_DEALER	256	861709.800	688720.800	79.9	2.768981	1.999323	0.72	complete/clients=100	complete/clients=100	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260909_150132_c0175-java-multi.txt	c0175-java-multi
java	multi	tls	MULTI_DEALER_DEALER	1024	499344.600	504621.200	101.1	105.780829	1.883187	0.02	complete/clients=100	complete/clients=100	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260909_150132_c0175-java-multi.txt	c0175-java-multi
java	multi	tls	MULTI_DEALER_DEALER	4096	282123.800	141130.200	50.0	83.951930	65.092569	0.78	complete/clients=100	complete/clients=100	bindings/c/perf/results/multi/report/perf_c_multi_linux_20260909_144442_c0175-java-multi.txt	bindings/java/perf/results/multi/report/perf_java_multi_linux_20260909_150132_c0175-java-multi.txt	c0175-java-multi
